"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000162458",847.043342631705,-2.04819490558288,0.603335468475744,-3.394786172206,0.000686822194015417,0.00564077044914335
"ENSG00000186409",133.584805512787,1.72367519686699,0.41995988832768,4.10438054865391,4.05399671006584e-05,0.000573797347649941
"ENSG00000116560",5129.34616352727,-1.8589756202765,0.261622370155176,-7.10556830126526,1.19828425960301e-12,1.1858708957161e-10
"ENSG00000202222",3.95060476350907,4.13035382776645,1.59664311315869,2.58689859601451,0.00968440878601517,0.0425223761972563
"ENSG00000168389",306.340479296224,-4.97777712833133,0.521868596802944,-9.53837260725408,1.45091178695385e-21,5.49142422205792e-19
"ENSG00000280099",55.7941897777343,2.57905736256047,0.644560815048276,4.0012630342217,6.30052719829752e-05,0.000828611244081669
"ENSG00000097096",413.389607522323,2.47925080309858,0.502942910155216,4.92948752838258,8.24455983011819e-07,2.07921424688245e-05
"ENSG00000232825",3.40049026955419,4.93160320664476,1.60864019207018,3.06569687302057,0.00217163356620167,0.0138129267281392
"ENSG00000116584",1157.52822783291,-1.52520962176869,0.452448592117094,-3.3710119742708,0.00074892602459577,0.00602702503254064
"ENSG00000143297",390.728517047261,2.72877219436191,0.692883571175127,3.93828387319666,8.20664684030364e-05,0.00103037163076499
"ENSG00000163518",8.66660177055224,5.36122071372619,1.48341844499415,3.61409872704348,0.000301394207914904,0.00294801027307281
"ENSG00000160856",68.9765276521406,3.85037881724718,0.865019923914483,4.45120246458951,8.53907850130362e-06,0.000155767494912853
"ENSG00000132704",34.73176994706,3.4850389043296,0.959661899422847,3.63152783957094,0.000281748256455168,0.00279061376749932
"ENSG00000162738",378.062223567128,-3.11929230070092,0.662355931855147,-4.70938984718429,2.48459445835142e-06,5.43908166869861e-05
"ENSG00000289121",15.3635689225796,3.24082453753522,0.9141995722931,3.54498583871157,0.000392634180136219,0.00364145067065729
"ENSG00000285636",15.2978961318285,5.60825610011186,1.42278525882624,3.94174459239093,8.0891088374574e-05,0.00101819270187859
"ENSG00000239887",210.832867192506,-2.00673852364664,0.574514261426611,-3.49293073885335,0.000477750405290177,0.00424428289637919
"ENSG00000152332",3800.30883902067,2.6447858116543,0.328030537178832,8.06262073769201,7.46759296542813e-16,1.26365435774366e-13
"ENSG00000224687",44.5445453082043,-2.44708517047021,0.575038349166791,-4.25551647818957,2.08567002306722e-05,0.000333364298561237
"ENSG00000240021",8.59826618698987,3.39764885893553,1.10278223419744,3.08097895810608,0.00206321228759614,0.0132576630937408
"ENSG00000213057",15.5182725849759,2.78016255822439,0.720713885220149,3.85751213517298,0.000114546993925515,0.00135545453599546
"ENSG00000196660",7.27800525327095,3.77214753824392,1.20975828550334,3.11810018864592,0.00182020916238418,0.0120523224466039
"ENSG00000162676",64.6221258114512,1.72514789787496,0.553281345637721,3.11803011519669,0.00182064199139205,0.0120535786587274
"ENSG00000203667",78.5110897546191,1.66521340727204,0.55243839807249,3.01429700231216,0.0025757551746741,0.0158015982820485
"ENSG00000162551",254.922283979851,-3.81061517248642,0.68824713056733,-5.5366960547228,3.08230772280405e-08,1.13119096376275e-06
"ENSG00000084623",1802.27519869505,-1.42458752727463,0.382450669727995,-3.72489222802987,0.000195398682174848,0.0020788227672022
"ENSG00000227409",9.41187986923799,5.93149111355583,1.4108785879701,4.2041116536397,2.62109536231613e-05,0.000402093221407785
"ENSG00000142687",1495.97759572301,1.05520304349579,0.372538407921006,2.83246779676887,0.00461902185568906,0.0245744862191469
"ENSG00000289721",9.97147639989827,4.98808132121679,1.47419084805806,3.38360621882,0.000715405287669109,0.00582342957936662
"ENSG00000286518",5.71426799157712,5.30861774598502,1.45071350751519,3.65931503255782,0.000252890299725397,0.00255471759386408
"ENSG00000078900",24.2074407778295,2.10458438153028,0.493361210284834,4.26580837256183,1.99179688312121e-05,0.000320842369272361
"ENSG00000227589",3.0015506829153,4.93142297546985,1.83169448461405,2.69227374810212,0.00709666686293557,0.0337580680683409
"ENSG00000227372",314.376784422418,-0.921685084486514,0.338899621436215,-2.71964034831472,0.00653529545992794,0.0318015982136311
"ENSG00000229463",6.46459115394139,4.15688578364375,1.48307273761412,2.80288732859529,0.00506473597540922,0.0263278123712271
"ENSG00000188984",4.98090549555635,5.48620135612841,1.54847889444882,3.54296166114762,0.000395660218842541,0.00365856570504141
"ENSG00000157330",5.62504380585547,3.45598156652533,1.29959906276478,2.65926751222262,0.0078310756289349,0.0362837642050482
"ENSG00000116726",2.87058202209141,4.66564206437885,1.69460338732656,2.75323541736775,0.00590094463185714,0.0293918192932134
"ENSG00000162594",7.35274345467842,3.79637888461503,1.33080304012393,2.85269778483635,0.00433498265619739,0.023465809529062
"ENSG00000184292",7253.46595527497,-3.48684100718261,0.750339478725357,-4.64701792461447,3.36767913200238e-06,7.06315139779231e-05
"ENSG00000174021",316.407961873577,-2.90473651268417,0.475936482375566,-6.10320204533516,1.03964282566974e-09,5.49536577180503e-08
"ENSG00000285851",20.7023611099574,2.57920545469746,0.705840795753233,3.65408952020842,0.000258096212664257,0.00259805858711341
"ENSG00000257315",94.0608260305176,3.13881749659445,0.621972203153601,5.04655590825381,4.49845300628529e-07,1.21878578417831e-05
"ENSG00000177272",492.334781505916,2.24477446157437,0.495641098585619,4.52903213228311,5.92544882898454e-06,0.000114537886311845
"ENSG00000116701",288.830842634806,3.04960253519145,0.569931101145992,5.35082666845071,8.75533518214276e-08,2.86533513970838e-06
"ENSG00000224209",9.53729418473075,6.96666648153316,1.55494365747326,4.48033370730216,7.45264256158536e-06,0.000139332379655341
"ENSG00000286429",8.38319853886839,4.43084169548061,1.57411347639617,2.81481720468129,0.00488049858279806,0.0256443408471503
"ENSG00000261573",32.372844409628,5.85015996769813,1.38605285362714,4.22073368442548,2.43508479835945e-05,0.000377647605215701
"ENSG00000081237",2419.09916936812,2.30426577029329,0.549662927103099,4.19214332397769,2.76331321978935e-05,0.000417961661837632
"ENSG00000227621",5.07625893985495,3.96141891680599,1.44828901195721,2.73524060743412,0.00623346937863602,0.0306578360541764
"ENSG00000188460",4.91814443253492,5.29528498251493,1.57883033633478,3.35392908322741,0.000796727793678857,0.00633155325186591
"ENSG00000233771",5.28496554901239,3.22635709154934,1.23319746156041,2.61625343233103,0.00889005459460432,0.0398569307220433
"ENSG00000278467",20.9639999588582,3.11121389148477,0.708379263917059,4.3920171721021,1.12303826703229e-05,0.000196614972873334
"ENSG00000143514",1413.92822849363,-2.54515778823138,0.437604675064729,-5.81611196876475,6.02321289814452e-09,2.66640105984735e-07
"ENSG00000127074",19.5060030294565,2.51972435264206,0.75352425071299,3.34391938979784,0.000826037354407252,0.00652161752688948
"ENSG00000116741",1089.91698476428,-3.56509084516578,0.71235540735176,-5.00465190321121,5.59630666787165e-07,1.48221410737043e-05
"ENSG00000198715",178.578288228475,-1.33686507869146,0.404127229366133,-3.30803019828263,0.000939546777747342,0.00719216748301543
"ENSG00000176092",43.1650140782308,2.45959036580971,0.760385451043642,3.23466258123939,0.00121786561471612,0.00881078383732969
"ENSG00000143643",441.41132295793,1.17482237654402,0.450581175656892,2.60734899728394,0.00912463064368062,0.0406768847279562
"ENSG00000173409",253.193358745329,1.40524679242034,0.471348142221335,2.98133516724558,0.00286994498935603,0.0172019756428024
"ENSG00000235710",2.50727900362632,4.62222464430964,1.80549680505268,2.56008464339252,0.010464667209273,0.0451447546248121
"ENSG00000116717",2809.13274805778,-5.61077116908119,0.456506643378727,-12.2906670701534,1.01663623525552e-34,1.52744973273345e-31
"ENSG00000172380",1974.94118472773,-1.76052962030185,0.611791626738444,-2.87766217018612,0.00400633928292666,0.022031755544231
"ENSG00000116729",769.871276912623,-3.55368007408697,0.751388066518337,-4.7294869754233,2.25087893861681e-06,5.00452146437489e-05
"ENSG00000196482",125.864688297231,-2.88306777139875,0.4930462387562,-5.84745921330183,4.99138169164896e-09,2.25878597752451e-07
"ENSG00000203784",2.44313458207581,4.99169231504018,1.78453116581316,2.79720097394074,0.00515474580680181,0.0266868863136313
"ENSG00000203783",2.53583016362945,4.46149905760744,1.64539706742195,2.71150298365235,0.00669789382671012,0.0323704331632824
"ENSG00000159527",8.77522191970371,3.22041067676917,1.14624159338969,2.80953918906896,0.00496124786198649,0.0259585933141782
"ENSG00000163218",10.3852730981614,2.59783242952916,0.940851219884179,2.76115115187814,0.00575980125267212,0.0288957508761243
"ENSG00000231767",35.8995541477836,-1.59038176163404,0.49500303662621,-3.21287273806157,0.00131414504758309,0.00934011261528345
"ENSG00000162572",57.4831251446336,-1.25323326144632,0.41153642349376,-3.04525478159852,0.00232483274172689,0.0145926740305812
"ENSG00000023902",512.32005845021,-1.11076615099484,0.33780206052343,-3.2882160318196,0.00100824440208501,0.00758685167700363
"ENSG00000118298",30.9024584578035,1.63344175766083,0.524318818487308,3.11535977742208,0.00183720675546075,0.0121437872473669
"ENSG00000107404",543.124724055968,-1.3162970790261,0.458540548304219,-2.87062307552527,0.00409663685480377,0.022404075876685
"ENSG00000142733",436.050258663128,-1.40088274152753,0.437517018070553,-3.20189314624928,0.00136527631344668,0.00962571602464888
"ENSG00000174950",21.2740104778119,-1.74977585704452,0.63030772074171,-2.77606603800677,0.00550210316131806,0.0279364850835956
