,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000104946,444.8080722,-1.615670092,0.357880075,-4.514557267,6.34E-06,9.25E-05
ENSG00000161652,6.107717699,4.983379634,1.333464869,3.737166046,0.000186106,0.001432639
ENSG00000063244,1738.921421,-1.046904897,0.317806132,-3.294162046,0.000987156,0.005245755
ENSG00000205041,17.64243399,2.710321066,0.913928927,2.965570941,0.003021217,0.012434704
ENSG00000207281,8.37213949,4.562259922,1.435251633,3.178717806,0.00147928,0.00718164
ENSG00000090013,351.8793027,-1.492355303,0.525070101,-2.842202023,0.004480309,0.016817252
ENSG00000088038,334.9569696,-2.897321399,0.407139749,-7.116282327,1.11E-12,9.84E-11
ENSG00000289845,2.027744437,5.067355948,1.954527709,2.592624256,0.009524677,0.029580508
ENSG00000267147,5.855418511,4.145895541,1.355167019,3.059324409,0.002218368,0.009827022
ENSG00000269072,5.838431685,5.413760965,1.515910307,3.571293724,0.000355222,0.00237231
ENSG00000267383,86.73632415,3.276505015,0.741445472,4.419077518,9.91E-06,0.000132672
ENSG00000225872,8.824142156,3.090200925,0.852289858,3.625762874,0.00028811,0.002014214
ENSG00000267339,11.17411327,4.571424408,1.060683547,4.309885282,1.63E-05,0.000201717
ENSG00000286125,26.34171364,4.063578031,0.878499107,4.625591535,3.74E-06,5.91E-05
ENSG00000267575,111.8519683,1.314953729,0.476681129,2.75856049,0.005805656,0.020355345
ENSG00000268119,124.1333814,1.826353599,0.733956529,2.488367534,0.012833103,0.036956509
ENSG00000267107,228.5815035,-3.349001769,0.539720917,-6.205062034,5.47E-10,2.71E-08
ENSG00000176840,7.208329474,2.431953973,0.988099062,2.461245099,0.013845574,0.039104392
ENSG00000254887,2.11110816,4.479500959,1.745621075,2.566135929,0.010283852,0.031306169
ENSG00000130158,440.9953926,-1.270689945,0.424180584,-2.99563439,0.002738746,0.011553675
ENSG00000185761,38.4993873,-2.526928135,0.656427657,-3.849515035,0.000118352,0.000999618
ENSG00000268015,6.356011286,3.257741135,1.316198496,2.475113856,0.013319371,0.037974879
ENSG00000196214,399.1167113,1.302666509,0.361297521,3.605522964,0.000311525,0.002136113
ENSG00000198464,365.7669676,1.449069022,0.344671457,4.204203718,2.62E-05,0.000294401
ENSG00000269535,13.97773101,3.767628499,1.217822905,3.093740873,0.0019765,0.008974334
ENSG00000167554,68.59005387,1.875186304,0.55727306,3.364932629,0.000765624,0.004320893
ENSG00000269834,128.5917482,1.841663418,0.633264887,2.908203909,0.003635112,0.014310387
ENSG00000288253,9.028153316,4.183756004,1.124297188,3.721218951,0.000198263,0.001503795
ENSG00000271049,6.159135153,4.113119681,1.497590722,2.746491161,0.006023651,0.020910938
ENSG00000268683,3.622432374,4.178981366,1.776194171,2.352772819,0.018634015,0.048879938
ENSG00000279971,8.090835748,3.320616261,1.13680516,2.92100738,0.003489016,0.013865835
ENSG00000227392,15.08422166,2.287711092,0.733476485,3.118997186,0.001814677,0.008396446
ENSG00000275540,8.261448433,3.724207724,1.079564542,3.449731422,0.000561145,0.003406803
ENSG00000286080,3.982471257,4.150927788,1.366035444,3.038667704,0.002376268,0.010376933
ENSG00000271499,2.162340596,5.251917428,1.709182918,3.072764987,0.002120854,0.009488571
ENSG00000256771,192.1392951,1.183671485,0.402315486,2.942147463,0.003259447,0.013167573
ENSG00000270270,8.189360157,4.738971848,1.49549727,3.168826813,0.001530556,0.007375118
ENSG00000267565,16.69014695,1.798802814,0.760365849,2.365707003,0.01799568,0.047640944
ENSG00000273791,6.740859704,5.819931054,1.51049442,3.852997388,0.000116681,0.000987698
ENSG00000120784,332.4329429,2.232670277,0.356289465,6.266450452,3.69E-10,1.90E-08
ENSG00000269235,51.37158016,2.728686894,0.794956668,3.432497648,0.000598049,0.003572738
ENSG00000272395,2.220826638,4.307789008,1.784878241,2.413491805,0.015800483,0.043169977
ENSG00000221957,6.01056583,3.849418407,1.255786159,3.065345464,0.002174187,0.009671624
ENSG00000268230,18.06557295,1.851752656,0.60129578,3.07960361,0.002072763,0.009320297
ENSG00000083845,4652.172075,-2.301464316,0.414494055,-5.552466405,2.82E-08,8.77E-07
ENSG00000269473,10.49588265,2.078375773,0.804690051,2.582827725,0.009799424,0.030207665
ENSG00000083812,152.1669851,-1.253056935,0.36341731,-3.447983633,0.000564788,0.003421422
ENSG00000267392,6.383839251,6.916791878,1.525649281,4.533670984,5.80E-06,8.58E-05
ENSG00000205396,10.6193019,7.818180998,1.392912302,5.612830749,1.99E-08,6.45E-07
ENSG00000280412,3.09488424,6.015394235,1.618130159,3.717497139,0.000201206,0.001523903
ENSG00000167459,5.435941583,6.875708307,1.537340557,4.472469209,7.73E-06,0.000108531
ENSG00000267609,1.860749084,5.097651228,2.112928119,2.412600401,0.015839174,0.043264555
ENSG00000277766,1.790821992,5.221173507,2.030176136,2.571783509,0.010117614,0.030951131
ENSG00000142002,376.5915805,-1.909980513,0.387684914,-4.926630998,8.37E-07,1.67E-05
ENSG00000283758,2.556337647,5.581332464,1.861477448,2.99833472,0.002714594,0.011475946
ENSG00000087074,7866.478514,-6.210636727,0.361875826,-17.16234213,5.08E-66,4.25E-62
ENSG00000161643,16.03133026,3.081526413,0.66752486,4.616347041,3.91E-06,6.14E-05
ENSG00000104976,205.2620162,-2.098772647,0.47198503,-4.446693247,8.72E-06,0.000119588
ENSG00000105088,191.9742694,-1.187278311,0.474752166,-2.500838112,0.01238998,0.035957868
ENSG00000243130,5.606180467,6.467856471,1.571356639,4.116097077,3.85E-05,0.000403939
ENSG00000242221,5.547812064,5.449931544,1.533728645,3.553387075,0.000380304,0.002502239
ENSG00000221826,4.469302972,5.225602063,1.515110621,3.448990449,0.000562687,0.003414182
ENSG00000231924,5.980439678,3.036068847,1.084598252,2.79925663,0.005122041,0.018544807
ENSG00000105443,1127.061982,-1.52262506,0.317215341,-4.799972958,1.59E-06,2.86E-05
ENSG00000130402,5554.861817,-1.34411194,0.311520669,-4.314679809,1.60E-05,0.000198075
ENSG00000279198,84.17306124,-2.665938812,0.715821653,-3.724305909,0.000195853,0.001490111
ENSG00000167461,741.9452285,1.067929679,0.338382296,3.155985676,0.001599567,0.007623065
ENSG00000269243,11.50949162,3.711844607,0.992279436,3.740725116,0.00018349,0.001418773
ENSG00000269332,2.457283163,5.509627354,1.744815612,3.157713237,0.001590119,0.007587554
ENSG00000290598,2.983994548,6.106364313,1.713582205,3.563508244,0.000365931,0.002427154
ENSG00000290611,53.85443994,-4.338981473,0.794907542,-5.458473147,4.80E-08,1.39E-06
ENSG00000123870,45.9156174,1.115454372,0.462940588,2.409497897,0.015974488,0.043541961
ENSG00000290915,5.131687933,4.193120527,1.473136294,2.846390076,0.004421799,0.016643963
ENSG00000269118,2.672799576,5.676918342,1.715825226,3.308564447,0.000937756,0.005051966
ENSG00000291083,135.5643465,-1.927492527,0.589805876,-3.26801174,0.001083059,0.005637138
ENSG00000291086,7.873659199,6.696216305,1.797183486,3.725950275,0.000194581,0.001482317
ENSG00000291128,2.912238909,5.334258701,1.806812312,2.952303715,0.003154125,0.012872724
ENSG00000269001,62.80836179,2.550706707,0.534255654,4.774318601,1.80E-06,3.20E-05
ENSG00000291131,32.70529063,2.219094016,0.584173825,3.798687856,0.000145464,0.00117746
ENSG00000167798,8.476053536,7.166412282,1.441761279,4.970595609,6.67E-07,1.37E-05
ENSG00000291164,2.56334938,5.201156956,1.793006851,2.900801496,0.003722096,0.014566389
ENSG00000006659,2.492054567,5.59919815,1.754019043,3.192210581,0.001411884,0.006915651
ENSG00000105205,2.567748502,5.264078228,1.700534429,3.095543458,0.001964526,0.008928692
ENSG00000227500,423.8140554,-3.043366496,0.316671312,-9.610490071,7.22E-22,2.60E-19
ENSG00000076650,243.1510642,1.174959576,0.385592683,3.047152157,0.002310207,0.010152089
ENSG00000280061,2.810281543,4.847142348,1.74470414,2.778203042,0.005466045,0.019453443
ENSG00000267260,8.107487189,3.461853072,0.957169264,3.616761633,0.000298312,0.002065844
ENSG00000267353,1.742727616,5.368566104,1.877456707,2.859488628,0.004243246,0.01611994
ENSG00000267254,90.21148659,1.777146998,0.494454307,3.594158193,0.000325442,0.002211229
ENSG00000197863,107.8248815,2.104715666,0.330665636,6.365087386,1.95E-10,1.08E-08
ENSG00000206669,4.780177025,5.160032092,1.509971536,3.417304215,0.000632446,0.003736041
ENSG00000185869,152.9872422,1.164318708,0.389424808,2.989842158,0.002791216,0.011729867
ENSG00000267345,4.057904609,3.297279873,1.352684736,2.437581932,0.014785863,0.041061824
ENSG00000251247,100.0061231,1.8383207,0.402587534,4.566263348,4.96E-06,7.52E-05
ENSG00000167766,771.8362286,-1.040996646,0.395879572,-2.62957909,0.008549064,0.027241263
ENSG00000177380,197.2102979,1.066306151,0.430879299,2.474721234,0.013334021,0.038007867
ENSG00000130528,36.27583258,-2.185509832,0.500004773,-4.370977944,1.24E-05,0.00016017
ENSG00000130529,474.5771801,-1.008866837,0.381519492,-2.644338911,0.008185066,0.026362875
ENSG00000105679,5.521418226,5.515071343,1.546507586,3.566145678,0.00036227,0.00240937
ENSG00000236144,95.14636221,1.297095521,0.387141676,3.350441455,0.000806829,0.004493729
ENSG00000105675,11.99793577,3.949319006,0.829281242,4.762339732,1.91E-06,3.37E-05
ENSG00000283907,997.0711524,11.46962203,1.086521631,10.55627583,4.75E-26,3.01E-23
ENSG00000291292,1.713143538,5.228891008,2.106420953,2.482358049,0.013051606,0.037406316
ENSG00000267590,5.374100259,5.189339052,1.454843905,3.566938717,0.000361176,0.002404633
ENSG00000062370,119.3652185,1.502748207,0.52974997,2.836712209,0.004558068,0.017018957
ENSG00000267508,75.44486531,2.184076552,0.753944453,2.896866662,0.003769099,0.01471177
ENSG00000273777,8.440865675,3.598323058,1.018416524,3.533252822,0.00041048,0.002661814
ENSG00000216588,13.69566909,4.62514756,1.041063316,4.442714952,8.88E-06,0.000121265
ENSG00000186567,90.43075848,-1.840458491,0.499345271,-3.685743304,0.000228036,0.001684976
ENSG00000069399,797.8835164,-4.771283521,0.353420619,-13.50029756,1.56E-41,4.07E-38
ENSG00000187244,1567.694003,-4.934290959,0.530043125,-9.309225469,1.29E-20,3.96E-18
ENSG00000105376,40.00524446,-2.530744306,0.462798021,-5.468355943,4.54E-08,1.33E-06
ENSG00000161847,163.4451545,-1.67153151,0.524442932,-3.187251479,0.001436318,0.007014533
ENSG00000076662,27.83131679,2.651047996,0.601531052,4.407167324,1.05E-05,0.000138669
ENSG00000099817,809.2487632,-1.534902926,0.354053022,-4.33523464,1.46E-05,0.000183156
ENSG00000167468,1410.886464,-2.028888995,0.388358869,-5.224263317,1.75E-07,4.29E-06
ENSG00000105559,454.970726,-2.601653064,0.534436444,-4.868030787,1.13E-06,2.16E-05
ENSG00000104960,563.5595803,-2.004985962,0.448927816,-4.46616559,7.96E-06,0.000111253
ENSG00000167634,36.62477385,7.42417799,1.248669757,5.945669742,2.75E-09,1.14E-07
ENSG00000131037,322.7358316,-2.392043385,0.655147919,-3.65115009,0.000261069,0.001864776
ENSG00000235974,4.621678996,5.177900567,1.500985388,3.449667538,0.000561277,0.003407115
ENSG00000104823,461.7459407,-1.672881917,0.491229139,-3.405502207,0.000660425,0.00385663
ENSG00000104825,316.9420133,-1.428815717,0.368850998,-3.873693507,0.000107198,0.000921424
ENSG00000104824,2313.525189,-1.11859657,0.209164335,-5.347931653,8.90E-08,2.38E-06
ENSG00000167604,104.9420858,-1.847635954,0.476340297,-3.878815135,0.000104966,0.000907279
ENSG00000289298,21.86781959,-2.288726762,0.768930994,-2.976504755,0.002915546,0.012108277
ENSG00000291145,19.06566123,1.608806259,0.652457217,2.465765138,0.013672095,0.038734822
ENSG00000105281,1309.101784,-1.595358034,0.565224535,-2.822520849,0.004764772,0.01757722
ENSG00000104805,2202.187966,-1.639106116,0.338519133,-4.841989579,1.29E-06,2.41E-05
ENSG00000130254,674.6028028,-1.966752295,0.304191613,-6.465504673,1.01E-10,5.94E-09
ENSG00000268751,69.90270214,-7.438500341,1.714137906,-4.339499358,1.43E-05,0.000180126
ENSG00000188039,45.17185488,2.220991217,0.864612927,2.568769384,0.010206035,0.031148515
ENSG00000233527,40.40296499,1.115375959,0.443189057,2.516704643,0.011845809,0.034796542
ENSG00000225975,55.12736543,1.552095527,0.418659686,3.707296349,0.000209484,0.001575746
ENSG00000142303,166.4134486,-1.105297314,0.397516878,-2.780504111,0.005427457,0.019363922
ENSG00000268601,21.19438935,3.446777277,1.164489734,2.959903533,0.003077354,0.01262721
ENSG00000167637,300.0403013,1.56695075,0.545989314,2.869929337,0.004105635,0.01572291
ENSG00000267191,14.45063049,2.337926422,0.747965476,3.125714349,0.001773738,0.008252697
ENSG00000159905,58.27095006,2.943557071,0.621915928,4.733046607,2.21E-06,3.82E-05
ENSG00000278492,3.205746442,3.876335221,1.62921386,2.379267275,0.017347093,0.046297311
ENSG00000266921,6.747273342,3.078818861,1.193572721,2.579498347,0.009894393,0.030419655
ENSG00000197483,71.71849609,-2.886198712,0.399555996,-7.223514953,5.07E-13,4.88E-11
ENSG00000197124,137.3359282,1.727455752,0.654709554,2.638507017,0.008327198,0.026680735
ENSG00000268070,9.52931502,4.39569472,1.386835577,3.169586067,0.001526562,0.00736015
ENSG00000279039,22.17099676,4.912965248,1.301828914,3.773894707,0.000160719,0.001274528
ENSG00000280079,55.90384357,3.600402926,0.777872157,4.628527831,3.68E-06,5.85E-05
ENSG00000271524,16.0855532,3.317054944,1.053034162,3.149997468,0.001632719,0.007743974
ENSG00000130164,4108.238125,-4.181105537,0.382507286,-10.93078667,8.21E-28,6.13E-25
ENSG00000181143,781.2298648,3.388912169,0.955475809,3.546831993,0.000389893,0.002556476
ENSG00000290821,2.496086018,4.382420973,1.685318891,2.600351184,0.00931284,0.029050501
ENSG00000269842,16.84891286,7.161646165,1.344022547,5.328516385,9.90E-08,2.62E-06
ENSG00000267519,797.4787475,-1.494965061,0.476148503,-3.139703374,0.00169119,0.007951826
ENSG00000129991,6.948007447,3.220260028,1.077206577,2.989454479,0.002794761,0.011736545
ENSG00000065717,449.6819114,-2.51384687,0.434842816,-5.781047256,7.42E-09,2.73E-07
ENSG00000174837,20.81951495,4.079274496,0.822151007,4.961709539,6.99E-07,1.42E-05
ENSG00000280091,3.015872349,4.881747641,1.840170093,2.652878482,0.00798086,0.025888556
ENSG00000269761,2.201415779,4.910049186,1.723852892,2.848299416,0.004395355,0.016569791
ENSG00000099783,3006.920648,-1.235342797,0.31024512,-3.981828297,6.84E-05,0.000642566
ENSG00000074855,215.3974423,-1.237477877,0.48176885,-2.568613305,0.010210633,0.031155546
ENSG00000130300,1205.867239,-3.187323981,0.420293847,-7.583560893,3.36E-14,4.07E-12
ENSG00000130304,286.4650563,-1.14887273,0.459675964,-2.499309993,0.012443541,0.036072698
ENSG00000226686,35.06764981,1.85254514,0.727444769,2.54664714,0.010876335,0.032643843
ENSG00000171777,30.57469498,2.314740753,0.578951123,3.998162643,6.38E-05,0.000607547
ENSG00000287271,21.89525132,2.463935477,0.678436161,3.631786776,0.000281466,0.001976027
ENSG00000125740,6428.468332,-7.405425211,0.838330055,-8.833543744,1.01E-18,2.42E-16
ENSG00000288742,8.093361815,4.785898278,1.329824169,3.598895547,0.000319572,0.002179134
ENSG00000167615,1186.814475,-2.745649626,0.50265908,-5.462250128,4.70E-08,1.37E-06
ENSG00000290933,6.584120312,4.401132837,1.176781489,3.739974566,0.000184039,0.001422227
ENSG00000141946,2.082537616,5.453769731,1.884040305,2.894720307,0.003794965,0.014786497
ENSG00000268379,8.068806877,2.552390624,0.959382684,2.660451002,0.007803608,0.025430016
ENSG00000204524,470.0966887,1.245628122,0.396721901,3.139801757,0.001690622,0.007950945
ENSG00000197714,928.7160607,1.935748806,0.318338603,6.080785641,1.20E-09,5.48E-08
ENSG00000279541,105.3295802,2.413054378,0.370340856,6.515766053,7.23E-11,4.37E-09
ENSG00000288899,153.6243033,2.131467278,0.357509091,5.961994627,2.49E-09,1.05E-07
ENSG00000012061,558.4606239,-1.47350605,0.413515532,-3.56336325,0.000366133,0.00242811
ENSG00000079805,1458.431861,-1.198604958,0.271211965,-4.419439824,9.90E-06,0.000132492
ENSG00000258991,4.322145724,4.692985545,1.703097129,2.755559542,0.005859184,0.020494886
ENSG00000225840,62.49344406,9.320110094,1.362167969,6.842115148,7.80E-12,5.77E-10
ENSG00000218410,1.96686568,4.937649333,2.051181831,2.407221661,0.01607441,0.043738468
ENSG00000185275,251.2531639,1.565968814,0.493740378,3.171644217,0.001515786,0.007324838
ENSG00000215414,48.7882073,1.492267002,0.600180021,2.486365674,0.012905528,0.037108831
ENSG00000235001,27.26936836,-3.81613837,0.613259138,-6.222717496,4.89E-10,2.44E-08
ENSG00000292327,7.118314902,-3.568137885,1.184909691,-3.011316315,0.002601177,0.01111978
ENSG00000292334,67.52316002,-3.887889779,0.973702915,-3.992891177,6.53E-05,0.000618958
ENSG00000292343,21.01434041,-3.108972062,0.756476122,-4.109808589,3.96E-05,0.000413497
ENSG00000292358,23.23877857,-3.551357221,0.902636876,-3.934425145,8.34E-05,0.000754863
ENSG00000220248,2.836852308,6.003576637,1.835079047,3.271562959,0.001069548,0.005584896
ENSG00000283633,62.24594764,-3.748569086,0.629468578,-5.955132976,2.60E-09,1.09E-07
ENSG00000283535,3.973691849,6.326436153,1.611997922,3.924593243,8.69E-05,0.000778776
ENSG00000234381,1.807524491,4.93908641,1.839030758,2.685700818,0.007237787,0.024064547
ENSG00000270226,2.31054449,5.672536953,2.04623677,2.772180149,0.005568221,0.019719702
ENSG00000279973,2.243297531,5.442166441,1.741948185,3.124183882,0.00178299,0.00828468
ENSG00000275772,1.562601032,4.425429948,1.884154842,2.348761285,0.018835978,0.049279833
ENSG00000099917,835.5054695,-1.843797472,0.331332706,-5.564791631,2.62E-08,8.24E-07
ENSG00000211667,4.341709303,6.033512599,1.714203328,3.519718169,0.000432006,0.002769182
ENSG00000229770,3.441684756,5.977330918,1.618619345,3.692857704,0.000221748,0.001649007
ENSG00000280025,5.654069108,6.908523394,1.607574816,4.297481726,1.73E-05,0.000210699
ENSG00000287034,2.219821453,4.913162466,1.792603455,2.740797165,0.006129033,0.021192289
ENSG00000236858,3.338530605,5.980266647,1.784804788,3.350655874,0.000806204,0.004492646
ENSG00000280356,8.154714324,7.079372708,1.457918692,4.855807631,1.20E-06,2.27E-05
ENSG00000227880,1.799687004,4.875001838,1.991585121,2.447799889,0.014373146,0.040184436
ENSG00000231933,7.380895247,6.907278136,1.471287991,4.694715229,2.67E-06,4.49E-05
ENSG00000223704,37.68930358,2.336353505,0.663612425,3.520659676,0.000430475,0.002763182
ENSG00000235271,4.547634831,4.41430156,1.495883905,2.950965342,0.003167825,0.012913504
ENSG00000231405,2.055994816,5.667066754,1.978117327,2.864878981,0.004171686,0.015917125
ENSG00000100365,82.22674596,1.28360873,0.526759546,2.436802027,0.014817789,0.041127729
ENSG00000235485,5.138081341,6.47313881,1.52451074,4.246043428,2.18E-05,0.000254257
ENSG00000229169,2.135645278,4.480706532,1.705122208,2.62779202,0.008594104,0.027353503
ENSG00000224027,1.986022567,4.947182875,1.764422626,2.803853681,0.005049582,0.018366908
ENSG00000100346,30.7694885,3.237477033,0.702488116,4.608586193,4.05E-06,6.32E-05
ENSG00000279159,333.937278,1.633258595,0.470767055,3.469356189,0.000521707,0.003222604
ENSG00000100354,1729.691838,1.767382086,0.311101763,5.681041698,1.34E-08,4.56E-07
ENSG00000224404,8.269124008,7.365030496,1.442332364,5.106333796,3.28E-07,7.39E-06
ENSG00000279440,11.75491156,7.622150863,1.45560719,5.236406441,1.64E-07,4.07E-06
ENSG00000175329,5.082288627,6.303209594,1.459874948,4.317636659,1.58E-05,0.000195731
ENSG00000268812,6.822404658,-4.048738747,1.159522628,-3.491728966,0.000479905,0.003011112
ENSG00000176177,10.69382301,6.395831282,1.328243446,4.815255291,1.47E-06,2.69E-05
ENSG00000128342,1215.428026,-6.585907147,0.629670126,-10.45929745,1.33E-25,7.71E-23
ENSG00000100307,261.1930033,-1.326772304,0.419185839,-3.165117191,0.001550205,0.007441438
ENSG00000287817,11.76151362,2.190045856,0.82484633,2.655095593,0.007928594,0.025764172
ENSG00000281732,11.37175251,5.468734413,1.603048503,3.411459105,0.000646162,0.003794978
ENSG00000224715,8.582623762,5.984001791,1.446541425,4.136764899,3.52E-05,0.000375695
ENSG00000100316,25472.3202,-2.404408197,0.407473794,-5.900767694,3.62E-09,1.46E-07
ENSG00000075218,199.1767157,3.561946484,0.561684064,6.341548056,2.27E-10,1.23E-08
ENSG00000236052,3.638708011,6.273143113,1.866119629,3.361597517,0.00077493,0.004358459
ENSG00000288540,4.964715901,6.599067479,1.498776886,4.40296854,1.07E-05,0.000141113
ENSG00000237316,1.450192595,4.916264509,1.930438782,2.546708321,0.010874428,0.032640464
ENSG00000273289,7.451695299,3.695556499,1.066455747,3.46526943,0.000529701,0.003259456
ENSG00000100106,517.2162158,-1.104997645,0.268432966,-4.116475186,3.85E-05,0.000403637
ENSG00000205634,6.671156428,5.615097473,1.449251245,3.874481731,0.000106852,0.000919014
ENSG00000231010,22.57037424,3.247977184,0.859508685,3.778876514,0.000157538,0.001254036
ENSG00000285722,3.631220376,4.65106952,1.6576705,2.805786506,0.005019394,0.018292123
ENSG00000213279,7.657579938,2.402776923,0.98018543,2.451349356,0.014232175,0.039905078
ENSG00000287225,3.755103247,5.856598272,1.573052592,3.723078492,0.000196808,0.001495471
ENSG00000205632,13.31044509,3.038440089,0.843112379,3.603837596,0.000313553,0.002147103
ENSG00000198355,1195.460515,-2.809292994,0.414917602,-6.770725036,1.28E-11,9.08E-10
ENSG00000277232,6.057897836,2.508442199,1.063817429,2.357963058,0.018375522,0.048349134
ENSG00000205593,99.49578079,-1.227701547,0.473699561,-2.591730388,0.009549458,0.029631202
ENSG00000279597,4.350197662,5.162440676,1.744503074,2.959261439,0.003083774,0.012649827
ENSG00000279712,31.80268035,7.647979873,1.366681722,5.596021187,2.19E-08,7.03E-07
ENSG00000280224,4.53456294,5.526264869,1.663976519,3.321119502,0.000896571,0.00487775
ENSG00000183530,1568.635773,2.149210497,0.360976519,5.953878955,2.62E-09,1.09E-07
ENSG00000280424,11.99838398,4.192732202,0.988917135,4.239720451,2.24E-05,0.000259927
ENSG00000226954,5.185179793,4.106078864,1.254712643,3.272525298,0.001065913,0.005571279
ENSG00000279175,39.54920795,3.803579805,0.641439702,5.92975426,3.03E-09,1.25E-07
ENSG00000138964,141.921623,2.440378268,0.483958646,5.042534708,4.59E-07,9.85E-06
ENSG00000182257,21.13659241,2.410426405,0.700602077,3.440507079,0.000580625,0.003492608
ENSG00000100290,73.37262996,-2.0061795,0.596261015,-3.364599475,0.000766548,0.004322942
ENSG00000278890,6.665739484,7.034118721,1.47200194,4.778606965,1.77E-06,3.15E-05
ENSG00000285623,2.553972781,5.359785327,1.729951621,3.098228448,0.001946813,0.008870747
ENSG00000286485,7.841942772,2.348499301,0.904891309,2.595338553,0.009449779,0.029394311
ENSG00000226741,9.132315406,6.519768274,1.413387784,4.612865873,3.97E-06,6.22E-05
ENSG00000130943,24.5295772,3.494388011,0.594195525,5.88087231,4.08E-09,1.62E-07
ENSG00000280434,51.82006918,3.23241983,0.558722823,5.785372817,7.24E-09,2.67E-07
ENSG00000230769,3.863026794,5.388451172,1.571654406,3.428521659,0.000606878,0.003611768
ENSG00000212939,11.2568873,5.819429799,1.42011374,4.097861767,4.17E-05,0.000430688
ENSG00000230319,6.205189235,2.233517554,0.923564827,2.418365759,0.015590397,0.042746255
ENSG00000279933,11.82421293,5.547253426,1.44991654,3.825912231,0.000130289,0.001079284
ENSG00000237387,5.189366866,4.418368407,1.498345787,2.948830933,0.003189784,0.012980145
ENSG00000187012,4.547151337,6.171835323,1.634344612,3.776336567,0.000159152,0.001263542
ENSG00000172404,12.43694849,5.710348874,1.323137736,4.315762991,1.59E-05,0.000197223
ENSG00000224003,14.08621927,2.168215293,0.761850175,2.845986474,0.004427408,0.016659072
ENSG00000231711,63.55948455,1.40905406,0.48096371,2.929647353,0.003393469,0.013582974
ENSG00000138944,52.80612056,2.844275492,0.644913842,4.410318564,1.03E-05,0.000137187
ENSG00000203527,5.254539646,6.814715493,1.538223063,4.4302518,9.41E-06,0.000127202
ENSG00000232655,2.472118112,5.484060491,1.923147036,2.851607489,0.004349878,0.01643392
ENSG00000280011,26.01417085,4.420940327,0.764981886,5.779143805,7.51E-09,2.75E-07
ENSG00000196236,732.5901188,1.903636989,0.388742224,4.896913361,9.74E-07,1.90E-05
ENSG00000183579,267.7062677,-1.224534823,0.500031947,-2.448913176,0.014328798,0.040113366
ENSG00000100266,1683.781538,-1.661104276,0.339327804,-4.895279011,9.82E-07,1.91E-05
ENSG00000285855,2.128777926,5.589548535,2.262075088,2.470982756,0.013474232,0.038311875
ENSG00000280080,23.68163627,4.552981685,1.053063024,4.323560492,1.54E-05,0.000191171
ENSG00000285707,4.014169023,6.172639074,1.544157458,3.997415576,6.40E-05,0.000609329
ENSG00000222585,3.337194708,4.943464791,1.67442977,2.952327341,0.003153884,0.012872724
ENSG00000266533,3.867193781,4.359188515,1.665435256,2.617447001,0.008859024,0.027993924
ENSG00000209482,46.38878346,2.456773459,0.649329137,3.783556474,0.000154603,0.00123588
ENSG00000231467,3.254523887,5.910099469,1.578911137,3.743148889,0.000181728,0.00140871
ENSG00000254127,1.877372852,5.248407704,1.751270676,2.996914056,0.002727276,0.011520984
ENSG00000242082,17.5823483,3.102923073,0.904546293,3.430364036,0.000602772,0.003591201
ENSG00000273325,1.895366414,4.782963495,1.900801075,2.516288294,0.011859813,0.034822518
ENSG00000234626,6.180172503,4.955890303,1.298790591,3.815773181,0.000135757,0.001117717
ENSG00000128245,2042.742625,-1.122543359,0.331240691,-3.388905375,0.000701722,0.004044118
ENSG00000128203,26.52484703,2.199511498,0.573482808,3.835357341,0.000125382,0.001048612
ENSG00000286326,5.792363537,3.844418703,1.208306889,3.181657522,0.001464349,0.007127361
ENSG00000100122,14.32231893,4.323423035,0.964369049,4.483162376,7.35E-06,0.000104104
ENSG00000196431,3.513082396,5.207366221,1.612182777,3.230009832,0.00123786,0.006243066
ENSG00000235237,1.912481748,4.476825454,1.858538601,2.408787986,0.016005593,0.043605148
ENSG00000278195,10.02648791,7.283530861,1.377672668,5.28683702,1.24E-07,3.23E-06
ENSG00000100024,17.07031145,2.602641197,0.665373767,3.911547651,9.17E-05,0.00081543
ENSG00000178026,95.00375309,-1.326345842,0.422177779,-3.141676108,0.001679838,0.007910907
ENSG00000224334,6.985725487,3.34693676,1.011913518,3.307532415,0.000941218,0.005065395
ENSG00000133454,32.13962564,6.804772035,1.039830729,6.544115159,5.98E-11,3.68E-09
ENSG00000228599,8.612642233,3.822611205,1.487173263,2.570387257,0.010158489,0.031039826
ENSG00000100359,60.82698867,-1.436827369,0.449158271,-3.198933339,0.001379371,0.006796851
ENSG00000232564,32.11770991,1.94511251,0.60588466,3.210367648,0.001325653,0.006592778
ENSG00000183628,5.317122629,-4.091565968,1.395333097,-2.932322021,0.003364377,0.013494958
ENSG00000280418,6.886587033,6.881298913,1.405669336,4.895389504,9.81E-07,1.91E-05
ENSG00000271275,1.878153051,4.683506942,1.856988264,2.5220983,0.01166571,0.034415517
ENSG00000237347,4.33178545,3.089939871,1.243063771,2.485745257,0.012928047,0.037168469
ENSG00000230107,11.29739349,4.223211538,0.83623177,5.050288319,4.41E-07,9.51E-06
ENSG00000183741,966.9207598,1.132638586,0.389684276,2.906554497,0.003654332,0.01436846
ENSG00000239713,207.6444866,1.95193542,0.396814336,4.91901437,8.70E-07,1.73E-05
ENSG00000128268,198.1026343,2.671584003,0.635582415,4.203363624,2.63E-05,0.000295198
